PhraseID,LevelID,LevelName_EN,TopicName_EN,SubtopicName_EN,Esperanto,English,日本語,中文,한국어,Русский язык
3420,2,Beginner 2,Shopping,Clothes,Ĝi ne konvenas al mi,It doesn't fit me.,私には合いません。,这不适合我。,저한테 맞지 않아요.,Это мне не подходит.
3421,2,Beginner 2,Shopping,Clothes,Ĝi estas tro mallonga,It's too short.,短すぎます。,太短了。,너무 짧아요.,Она слишком короткая.
3422,3,Intermediate 1,Shopping,Clothes,El kio ĉi tiuj estas faritaj?,What are these made of?,これらは何でできていますか？,这些是用什么做的？,이것들은 무엇으로 만들어졌나요?,Из чего они сделаны?
3423,3,Intermediate 1,Shopping,Clothes,Ĉu ĝi estas pura kotono?,Is it pure cotton?,綿100％ですか？,是纯棉的吗？,순면인가요?,Это чистый хлопок?
3424,3,Intermediate 1,Shopping,Clothes,Kiu el ili estas pli bona?,Which one is better?,どちらの方がいいですか？,哪个更好？,어느 것이 더 낫나요?,Какая из них лучше?
3425,3,Intermediate 1,Shopping,Clothes,Kiu el ili estas pli malmultekosta?,Which one is cheaper?,どちらの方が安いですか？,哪个更便宜？,어느 쪽이 더 저렴한가요?,Какой из них дешевле?
3426,3,Intermediate 1,Shopping,Clothes,Ŝi ne ŝatas ilin,She doesn't like them.,彼女はそれらを気に入っていません。,她不喜欢这些。,그녀는 그것들을 좋아하지 않아요.,Они ей не нравятся.
3427,4,Intermediate 2,Shopping,Clothes,"Aĉetu 1, ricevu 1 senpage",Buy 1 get 1 free,1つ買うともう1つ無料,买一送一,하나를 사면 하나를 무료로 드립니다.,Купи 1 и получи 1 бесплатно
3428,4,Intermediate 2,Shopping,Clothes,Nur kemia purigado,Dry-clean only,ドライクリーニングのみ,仅限干洗,드라이클리닝 전용,Только сухая чистка
3429,4,Intermediate 2,Shopping,Clothes,Kie mi povas aĉeti ĝin?,Where can I buy it?,どこで買えますか？,我可以在哪里买到？,어디에서 구매할 수 있나요?,Где я могу его купить?
3430,4,Intermediate 2,Shopping,Clothes,Vi povas trovi ĝin tie,You may find it over there.,あちらにあるかもしれません。,你可以在那边找到。,저쪽에서 찾으실 수 있을 거예요.,Вы можете найти его там.
3431,5,Intermediate 3,Shopping,Clothes,Mi bezonas vesperan robon,I need an evening dress.,イブニングドレスが必要です。,我需要一件晚礼服。,저는 이브닝드레스가 필요해요.,Мне нужно вечернее платье.
3432,5,Intermediate 3,Shopping,Clothes,Mi ne scias mian grandecon,I don't know my size.,自分のサイズがわかりません。,我不知道自己的尺码。,제 사이즈를 잘 모르겠어요.,Я не знаю свой размер.
3433,5,Intermediate 3,Shopping,Clothes,Bonvolu provi ĉi tiun,Please try this one.,こちらをお試しください。,请试试这个。,이걸 한번 입어 보세요.,"Пожалуйста, попробуйте эту."
3434,5,Intermediate 3,Shopping,Clothes,Mi ŝatus provi ĝin,I'd like to try it on.,試着してみたいです。,我想试穿一下。,입어보고 싶어요.,Я бы хотела его примерить.
3435,5,Intermediate 3,Shopping,Clothes,Ĉu vi havas provejon?,Have you got a fitting room?,試着室はありますか？,请问有试衣间吗？,피팅룸이 있나요?,У вас есть примерочная?
3436,5,Intermediate 3,Shopping,Clothes,Ĉu ĉi tio bone aspektas sur mi?,Does this look good on me?,これ、私に似合ってる？,这个适合我吗？,이거 저한테 잘 어울리나요?,Он хорошо на мне смотрится?
3437,5,Intermediate 3,Shopping,Clothes,Ĝi aspektas bonege sur vi!,It looks great on you!,とてもお似合いですよ！,你穿起来真好看！,정말 잘 어울려요!,Оно смотрится на вас отлично!
3438,6,Advanced 1,Shopping,Clothes,Mi ne ŝatas la koloron,I don't like the colour.,この色はあまり好きではありません。,我不喜欢这个颜色。,저는 이 색이 마음에 들지 않아요.,Мне не нравится этот цвет.
3439,6,Advanced 1,Shopping,Clothes,Ĉi tie estas tro malvaste,It's too tight here.,ここはちょっと窮屈です。,这里太紧了。,여기가 너무 꽉 껴요.,Здесь слишком тесно.
3440,6,Advanced 1,Shopping,Clothes,Ĉu ĝi haveblas en pli granda grandeco?,Is it available in a bigger size?,もっと大きいサイズはありますか？,有更大号的吗？,더 큰 사이즈도 있나요?,А есть размер побольше?
3441,6,Advanced 1,Shopping,Clothes,Ĝi estas ĝuste taŭga,It's just right.,ちょうどいいです。,刚刚好。,딱 좋아요.,Эта в самый раз.
3442,6,Advanced 1,Shopping,Clothes,Mi prenos ĉi tiun robon,I'll take this dress.,このドレスをいただきます。,我要这条裙子。,이 드레스로 할게요.,Я возьму это платье.
3443,10,Expert 2,Shopping,Clothes,Ĉu ĉi tiuj estas laveblaj?,Are these washable?,これらは洗えますか？,这些可以水洗吗？,이것들은 세탁할 수 있나요?,Их можно стирать?
3444,10,Expert 2,Shopping,Clothes,"Ne, oni devas ilin kemie purigi","No, they have to be dry-cleaned.",いいえ、それらはクリーニングに出さなければなりません。,不行，这些必须干洗。,"아니요, 반드시 드라이클리닝해야 해요.","Нет, их нужно сдавать в химчистку."
3445,8,Advanced 3,Shopping,Clothes,Mi revenos poste,I will come back later.,また後で戻ってきます。,我待会儿再来。,나중에 다시 올게요.,Я вернусь попозже.
3446,4,Intermediate 2,Shopping,Clothes,Lavu aparte,Wash separately,他のものと分けて洗ってください。,请单独清洗,따로 세탁하세요.,Стирать отдельно
3447,4,Intermediate 2,Shopping,Clothes,Lavu inversigite,Wash inside out,裏返して洗ってください,请翻面清洗,뒤집어서 세탁하세요.,"Стирать, вывернув наизнанку"
3448,6,Advanced 1,Shopping,Clothes,"Mi nur rigardas, dankon","I'm just browsing, thanks.",見ているだけです、ありがとうございます。,我只是随便看看，谢谢。,"그냥 둘러보고 있어요, 감사합니다.","Я просто смотрю, спасибо."
3449,8,Advanced 3,Shopping,Clothes,Kian grandecon havas ĉi tiu ŝorto?,What size are these shorts?,このショートパンツのサイズは何ですか？,这条短裤是什么尺码？,이 반바지 사이즈가 어떻게 되나요?,Какого размера эти шорты?
3450,8,Advanced 3,Shopping,Clothes,Ĉu ili estas samaj?,Are they the same?,同じですか？,它们是一样的吗？,같은 건가요?,Они одинаковые?
3451,7,Advanced 2,Shopping,Clothes,Ĉu vi havas ĉi tion en pli granda grandeco?,Have you got this in a larger size?,これのもっと大きいサイズはありますか？,这个有大一点的尺码吗？,이거 더 큰 사이즈로 있나요?,У вас есть такой же большего размера?
3452,6,Advanced 1,Shopping,Clothes,Mi ŝatus piĵamon,I would like a pair of pyjamas.,パジャマを一着いただきたいのですが。,我想要一套睡衣。,잠옷 한 벌을 원해요.,Я бы хотела пижаму.
3453,9,Expert 1,Shopping,Clothes,Ĉu vi ŝatus surprovi ĝin?,Would you like to try it on?,ご試着なさいますか？,您想试穿一下吗？,한번 입어 보시겠어요?,Вы бы хотели его примерить?
3454,9,Expert 1,Shopping,Clothes,"Ĉi tio ne estas tute tio, kion mi volis",This is not quite what I wanted.,これは私が求めていたものとは少し違います。,这不是我想要的。,이건 제가 원했던 것과는 조금 달라요.,"Это не совсем то, что я хотела."
3455,8,Advanced 3,Shopping,Clothes,Bonvolu montri al mi ion en alia koloro,Please show me something in a different colour.,別の色のものを見せてください。,请给我看看其他颜色的。,다른 색으로 보여 주세요.,"Пожалуйста, покажите мне что-нибудь другого цвета."
3456,8,Advanced 3,Shopping,Clothes,Mi serĉas ion sablokoloran,I'm looking for something in beige.,ベージュのものを探しています。,我想找一件米色的。,베이지색으로 된 제품을 찾고 있어요.,Я ищу что-нибудь бежевое.
3457,9,Expert 1,Shopping,Clothes,Ĉu vi havas ion malpli multekostan?,Have you got anything that is less expensive?,もう少し安いものはありますか？,你们有更便宜一点的吗？,더 저렴한 것이 있나요?,У вас есть что-нибудь менее дорогое?
3458,8,Advanced 3,Shopping,Clothes,Mi volas jupon en pli malhela nuanco de bluo,I want a skirt in a darker shade of blue.,もっと濃い青色のスカートが欲しいです。,我想要一条颜色更深的蓝色裙子。,좀 더 어두운 파란색 치마를 원해요.,Я хочу юбку более тёмного оттенка синего.
3459,10,Expert 2,Shopping,Clothes,"Ĉu vi pensas, ke ĉi tiu materialo estas daŭrema?",Do you think this material is durable?,この素材は耐久性があると思いますか？,你觉得这种材料耐用吗？,이 소재가 내구성이 있다고 생각하시나요?,"Вы думаете, этот материал долговечный?"
3460,9,Expert 1,Shopping,Clothes,Kiam ĉi tiu varo estos en rabatvendo?,When will this item go in the sale?,この商品はいつセールになりますか？,这件商品什么时候会打折？,이 상품은 언제 세일에 들어가나요?,Когда этот товар будет на распродаже?
3461,9,Expert 1,Shopping,Clothes,Mi volas ion el kotono,I want something made of cotton.,綿素材のものが欲しいです。,我想要一件棉质的。,면으로 만든 제품을 원해요.,Я хочу что-нибудь из хлопка.
3462,8,Advanced 3,Shopping,Clothes,"Tio ne estas tio, kion mi serĉas",It's not what I'm looking for.,私が求めているものではありません。,这不是我想要的。,제가 찾고 있는 것이 아니에요.,"Это не то, что я ищу."
3463,7,Advanced 2,Shopping,Clothes,Mi serĉas pantalonon,I am looking for a pair of trousers.,ズボンを探しています。,我在找一条裤子。,바지를 찾고 있어요.,Я ищу брюки.
3464,7,Advanced 2,Shopping,Clothes,Ĉi tiu pantalono estas tro larĝa,These trousers are too loose.,このズボンはちょっとゆるすぎます。,这条裤子太宽了。,이 바지는 너무 헐렁해요.,Эти брюки слишком свободные.
3465,7,Advanced 2,Shopping,Clothes,Ĉu vi havas ĉi tion en pli malgranda grandeco?,Have you got this in a smaller size?,こちらの商品の小さいサイズはありますか？,这个有小一点的尺码吗？,이거 더 작은 사이즈 있나요?,У вас есть такой же меньшего размера?
3466,7,Advanced 2,Shopping,Clothes,Ĉu vi havas jakon konvenan al ĉi tiu pantalono?,Have you got a jacket to match these trousers?,このズボンに合うジャケットはありますか？,你有和这条裤子配套的外套吗？,이 바지에 어울리는 재킷이 있나요?,У вас есть пиджак к этим брюкам?
3467,7,Advanced 2,Shopping,Clothes,El kia ŝtofo estas farita tiu kostumo?,What fabric is that suit made of?,そのスーツは何の生地でできていますか？,那套西装是用什么面料做的？,저 정장은 어떤 원단으로 만들어졌나요?,Из какой ткани сделан тот костюм?
3468,10,Expert 2,Shopping,Clothes,Ĉu vi havas tian de pli bona kvalito?,Have you got one of a better quality?,もう少し質の良いものはありますか？,你有没有质量更好一点的？,더 좋은 품질의 것이 있나요?,У вас есть такое же лучшего качества?
3469,9,Expert 1,Shopping,Clothes,Ĉu oni devas lavi ĝin mane?,Does it have to be washed by hand?,手洗いする必要がありますか？,必须手洗吗？,손세탁해야 하나요?,Её нужно стирать вручную?
3470,10,Expert 2,Shopping,Clothes,Kiam vi ricevos novan stokon?,When will you get new stock in?,新しい在庫はいつ入りますか？,请问新货什么时候到？,새 재고는 언제 들어오나요?,Когда вы получите новую коллекцию?
